area,perimeter,inertia11,inertia12,inertia21,inertia22,x,y,density_around,area_around,N,NW,img
9.0,8.242640687119284,0.54320987654321,-0.14814814814814817,-0.14814814814814817,0.8888888888888888,529.8888888888889,53.333333333333336,17.0,0.0532,150.0,33.0,0.0
10.0,8.621320343559642,0.41,0.14,0.14,1.56,646.3,53.8,15.0,0.0436,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,53.0,19.0,0.0616,150.0,33.0,0.0
12.0,9.621320343559642,0.576388888888889,0.4236111111111111,0.4236111111111111,1.7430555555555554,39.916666666666664,54.916666666666664,18.0,0.056,150.0,33.0,0.0
10.0,10.0,2.0,-0.0,-0.0,0.25,139.0,53.5,14.0,0.042,150.0,33.0,0.0
2.0,0.0,0.25,-0.0,-0.0,0.0,324.5,53.0,14.0,0.0496,150.0,33.0,0.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,546.6666666666666,53.333333333333336,17.0,0.0484,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,551.0,53.0,17.0,0.0644,150.0,33.0,0.0
12.0,10.242640687119286,1.4722222222222223,0.1527777777777778,0.1527777777777778,0.5763888888888888,11.833333333333334,55.083333333333336,16.0,0.07,150.0,33.0,0.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,21.666666666666668,54.666666666666664,18.0,0.07,150.0,33.0,0.0
12.0,11.449747468305834,0.9097222222222223,-0.7152777777777778,-0.7152777777777778,1.576388888888889,380.0833333333333,56.416666666666664,11.0,0.0488,150.0,33.0,0.0
13.0,10.242640687119284,1.0059171597633136,0.15976331360946744,0.15976331360946744,1.0059171597633136,472.38461538461536,55.61538461538461,11.0,0.0332,150.0,33.0,0.0
10.0,8.82842712474619,0.56,0.5599999999999999,0.5599999999999999,1.6099999999999999,519.8,55.7,21.0,0.0768,150.0,33.0,0.0
4.0,4.0,0.25,-0.0,-0.0,0.25,66.5,55.5,17.0,0.0264,150.0,33.0,0.0
3.0,1.2071067811865475,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.22222222222222224,578.0,55.333333333333336,18.0,0.0532,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,53.0,56.0,14.0,0.0612,150.0,33.0,0.0
10.0,8.207106781186548,0.56,0.24,0.24,1.2100000000000002,245.8,57.3,10.0,0.0204,150.0,33.0,0.0
21.0,13.65685424949238,1.800453514739229,-0.3718820861678004,-0.3718820861678004,1.8004535147392287,415.0952380952381,58.095238095238095,10.0,0.0596,150.0,33.0,0.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,48.333333333333336,57.333333333333336,17.0,0.056,150.0,33.0,0.0
16.0,12.621320343559642,3.02734375,0.42578125,0.42578125,0.55859375,181.1875,57.9375,8.0,0.0312,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,437.0,57.0,13.0,0.048,150.0,33.0,0.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,583.3333333333334,57.333333333333336,15.0,0.0512,150.0,33.0,0.0
7.0,6.82842712474619,0.5714285714285714,-0.2857142857142857,-0.2857142857142857,0.5714285714285714,200.0,59.0,10.0,0.034,150.0,33.0,0.0
2.0,0.0,0.25,-0.0,-0.0,0.0,235.5,58.0,14.0,0.016,150.0,33.0,0.0
10.0,8.82842712474619,0.9600000000000002,-0.0,-0.0,0.6,345.2,59.0,19.0,0.0604,150.0,33.0,0.0
2.0,0.0,0.0,-0.0,-0.0,0.25,193.0,59.5,14.0,0.0436,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,238.0,59.0,15.0,0.0668,150.0,33.0,0.0
17.0,14.242640687119284,1.6470588235294117,0.17647058823529413,0.17647058823529413,1.4048442906574394,254.0,60.35294117647059,18.0,0.0872,150.0,33.0,0.0
23.0,19.071067811865476,3.2589792060491494,-2.298676748582231,-2.298676748582231,2.809073724007561,339.04347826086956,62.130434782608695,13.0,0.0552,150.0,33.0,0.0
12.0,10.242640687119284,0.9166666666666666,0.25,0.25,1.0555555555555556,538.5,60.333333333333336,18.0,0.0572,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,556.0,59.0,20.0,0.0548,150.0,33.0,0.0
5.0,3.0,0.0,-0.0,-0.0,2.0,569.0,61.0,15.0,0.0396,150.0,33.0,0.0
26.0,18.485281374238568,1.7869822485207103,0.9497041420118344,0.9497041420118344,3.2130177514792897,261.53846153846155,62.69230769230769,16.0,0.09,150.0,33.0,0.0
2.0,0.0,0.0,-0.0,-0.0,0.25,363.0,60.5,19.0,0.0592,150.0,33.0,0.0
20.0,15.071067811865476,1.4475000000000002,0.67,0.67,2.1399999999999997,560.45,62.6,16.0,0.0568,150.0,33.0,0.0
13.0,10.414213562373096,2.7100591715976328,-0.053254437869822466,-0.053254437869822466,0.3905325443786983,30.53846153846154,61.61538461538461,16.0,0.0656,150.0,33.0,0.0
6.0,5.414213562373095,0.5555555555555555,-0.2777777777777778,-0.2777777777777778,0.5555555555555557,68.33333333333333,61.666666666666664,14.0,0.0456,150.0,33.0,0.0
2.0,0.0,0.0,-0.0,-0.0,0.25,499.0,61.5,14.0,0.0608,150.0,33.0,0.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,578.3333333333334,61.333333333333336,13.0,0.0632,150.0,33.0,0.0
2.0,0.0,0.0,-0.0,-0.0,0.25,1.0,62.5,16.0,0.0604,150.0,33.0,0.0
2.0,0.0,0.0,-0.0,-0.0,0.25,10.0,62.5,18.0,0.0652,150.0,33.0,0.0
18.0,15.82842712474619,1.4598765432098766,-0.5925925925925927,-0.5925925925925927,2.2222222222222223,167.61111111111111,64.66666666666667,12.0,0.0476,150.0,33.0,0.0
9.0,8.242640687119286,1.3333333333333333,-0.8888888888888888,-0.8888888888888888,0.9876543209876544,235.0,63.111111111111114,9.0,0.0204,150.0,33.0,0.0
4.0,3.2071067811865475,0.6875,0.1875,0.1875,0.1875,301.75,62.25,12.0,0.0764,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,100.0,63.0,11.0,0.0384,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,134.0,63.0,17.0,0.0328,150.0,33.0,0.0
7.0,7.656854249492381,0.8163265306122448,0.30612244897959184,0.30612244897959184,0.489795918367347,55.57142857142857,65.28571428571429,15.0,0.0512,150.0,33.0,0.0
25.0,18.449747468305834,3.4016,0.84,0.84,1.76,95.28,66.0,15.0,0.0476,150.0,33.0,0.0
6.0,6.0,0.6666666666666666,-0.0,-0.0,0.25,141.0,64.5,15.0,0.0428,150.0,33.0,0.0
6.0,6.242640687119286,0.47222222222222215,0.1388888888888889,0.1388888888888889,0.47222222222222215,344.8333333333333,65.16666666666667,20.0,0.0564,150.0,33.0,0.0
9.0,8.242640687119284,0.54320987654321,-0.14814814814814814,-0.14814814814814814,0.8888888888888888,532.1111111111111,65.66666666666667,17.0,0.0652,150.0,33.0,0.0
17.0,14.621320343559642,4.339100346020762,0.24913494809688583,0.24913494809688583,0.8096885813148789,86.88235294117646,65.88235294117646,15.0,0.048,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,109.0,65.0,15.0,0.0524,150.0,33.0,0.0
2.0,0.0,0.25,-0.0,-0.0,0.0,352.5,65.0,13.0,0.0568,150.0,33.0,0.0
5.0,5.207106781186548,0.56,-0.12,-0.12,0.24000000000000005,368.8,65.6,20.0,0.0568,150.0,33.0,0.0
23.0,15.449747468305832,1.9924385633270318,0.24196597353497165,0.24196597353497165,2.3440453686200375,522.0869565217391,67.78260869565217,20.0,0.0552,150.0,33.0,0.0
9.0,8.82842712474619,0.3950617283950618,-0.0,-0.0,1.3333333333333333,641.7777777777778,67.0,14.0,0.0448,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,156.0,66.0,16.0,0.0348,150.0,33.0,0.0
7.0,6.82842712474619,0.5714285714285714,-0.2857142857142857,-0.2857142857142857,0.5714285714285714,173.0,67.0,16.0,0.0472,150.0,33.0,0.0
16.0,11.863961030678928,1.33984375,1.28125,1.28125,2.5,182.3125,68.5,17.0,0.0248,150.0,33.0,0.0
21.0,17.48528137423857,2.9977324263038545,-0.31972789115646255,-0.31972789115646255,1.3469387755102042,303.04761904761904,68.28571428571429,20.0,0.0608,150.0,33.0,0.0
7.0,6.82842712474619,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,267.0,68.0,16.0,0.0704,150.0,33.0,0.0
4.0,3.2071067811865475,0.6875,0.1875,0.1875,0.1875,364.75,67.25,19.0,0.0344,150.0,33.0,0.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,463.6666666666667,67.66666666666667,15.0,0.0332,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,482.0,67.0,11.0,0.0504,150.0,33.0,0.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,71.33333333333333,68.33333333333333,15.0,0.0456,150.0,33.0,0.0
9.0,7.621320343559642,1.1358024691358024,0.3950617283950617,0.3950617283950617,0.54320987654321,121.55555555555556,69.11111111111111,16.0,0.052,150.0,33.0,0.0
24.0,18.242640687119284,2.581597222222222,1.5017361111111114,1.5017361111111114,2.5815972222222223,412.2083333333333,70.20833333333333,9.0,0.0516,150.0,33.0,0.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,162.33333333333334,69.66666666666667,15.0,0.0512,150.0,33.0,0.0
4.0,4.0,0.25,-0.0,-0.0,0.25,321.5,69.5,13.0,0.0524,150.0,33.0,0.0
13.0,12.035533905932738,4.130177514792899,1.076923076923077,1.076923076923077,0.6153846153846154,455.15384615384613,70.0,11.0,0.0432,150.0,33.0,0.0
6.0,6.414213562373095,0.9166666666666666,-0.0,-0.0,0.22222222222222224,28.5,70.66666666666667,16.0,0.066,150.0,33.0,0.0
6.0,6.242640687119286,0.47222222222222215,-0.13888888888888887,-0.13888888888888887,0.47222222222222215,144.83333333333334,70.83333333333333,17.0,0.0488,150.0,33.0,0.0
2.0,0.0,0.0,-0.0,-0.0,0.25,197.0,70.5,11.0,0.014,150.0,33.0,0.0
5.0,5.621320343559642,0.56,-0.2,-0.2,0.4,631.2,71.0,12.0,0.028,150.0,33.0,0.0
2.0,0.0,0.0,-0.0,-0.0,0.25,5.0,71.5,16.0,0.0612,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,100.0,71.0,15.0,0.0456,150.0,33.0,0.0
2.0,0.0,0.25,-0.0,-0.0,0.0,149.5,71.0,18.0,0.0468,150.0,33.0,0.0
2.0,0.0,0.25,-0.0,-0.0,0.0,368.5,71.0,20.0,0.034,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,381.0,71.0,12.0,0.06,150.0,33.0,0.0
13.0,12.414213562373096,3.5147928994082838,0.24260355029585798,0.24260355029585798,0.5325443786982249,396.84615384615387,71.92307692307692,17.0,0.05,150.0,33.0,0.0
2.0,0.0,0.25,-0.0,-0.0,0.0,420.5,71.0,12.0,0.042,150.0,33.0,0.0
25.0,20.035533905932738,2.6944000000000004,-1.2288,-1.2288,3.4175999999999997,493.84,74.68,19.0,0.0528,150.0,33.0,0.0
9.0,8.414213562373096,0.54320987654321,0.09876543209876545,0.09876543209876545,0.9876543209876544,610.8888888888889,72.11111111111111,12.0,0.0512,150.0,33.0,0.0
12.0,11.242640687119286,0.9097222222222223,0.10416666666666667,0.10416666666666667,1.3541666666666667,48.916666666666664,73.75,19.0,0.042,150.0,33.0,0.0
5.0,5.207106781186548,0.56,0.12,0.12,0.24000000000000005,585.8,72.4,14.0,0.0348,150.0,33.0,0.0
2.0,0.0,0.25,-0.0,-0.0,0.0,357.5,73.0,19.0,0.0592,150.0,33.0,0.0
17.0,12.449747468305832,2.062283737024221,-0.4671280276816609,-0.4671280276816609,1.0034602076124566,644.2352941176471,74.76470588235294,14.0,0.0416,150.0,33.0,0.0
13.0,12.071067811865476,0.6982248520710059,0.13017751479289938,0.13017751479289938,1.7869822485207103,59.61538461538461,76.46153846153847,16.0,0.0656,150.0,33.0,0.0
10.0,9.071067811865476,0.8099999999999999,-0.18999999999999997,-0.18999999999999997,0.8099999999999999,558.3,75.7,17.0,0.078,150.0,33.0,0.0
12.0,9.621320343559642,0.5208333333333334,-0.10416666666666667,-0.10416666666666667,1.7430555555555556,568.75,76.08333333333333,15.0,0.0428,150.0,33.0,0.0
2.0,0.0,0.0,-0.0,-0.0,0.25,649.0,74.5,15.0,0.0548,150.0,33.0,0.0
17.0,15.449747468305834,1.0519031141868513,0.24567474048442908,0.24567474048442908,3.0726643598615917,5.647058823529412,77.47058823529412,17.0,0.0592,150.0,33.0,0.0
9.0,8.414213562373096,1.3333333333333333,-1.4814814814814814,-1.4814814814814814,2.3209876543209877,126.66666666666667,77.11111111111111,16.0,0.0488,150.0,33.0,0.0
21.0,19.82842712474619,5.197278911564625,-1.7687074829931968,-1.7687074829931968,2.0544217687074826,140.57142857142858,77.57142857142857,19.0,0.0628,150.0,33.0,0.0
16.0,13.621320343559642,3.234375,-1.8203125,-1.8203125,1.77734375,180.625,77.1875,19.0,0.0524,150.0,33.0,0.0
37.0,28.106601717798213,1.9912344777209643,-1.279035792549306,-1.279035792549306,10.207450693937181,306.18918918918916,79.8108108108108,13.0,0.0764,150.0,33.0,0.0
16.0,14.65685424949238,1.109375,-0.5703125,-0.5703125,2.02734375,318.375,77.8125,13.0,0.0764,150.0,33.0,0.0
10.0,9.414213562373096,1.24,-0.52,-0.52,0.9600000000000002,174.6,77.8,12.0,0.0436,150.0,33.0,0.0
19.0,13.65685424949238,1.523545706371191,-0.29916897506925205,-0.29916897506925205,1.5844875346260385,271.94736842105266,77.6842105263158,13.0,0.0548,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,481.0,76.0,18.0,0.042,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,485.0,76.0,15.0,0.0484,150.0,33.0,0.0
7.0,6.82842712474619,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,553.0,77.0,18.0,0.0548,150.0,33.0,0.0
6.0,6.414213562373095,0.25,-0.25,-0.25,0.9166666666666666,21.5,78.5,16.0,0.0636,150.0,33.0,0.0
8.0,7.035533905932738,0.4375,-0.21875,-0.21875,0.984375,66.75,78.375,15.0,0.0624,150.0,33.0,0.0
2.0,0.0,0.0,-0.0,-0.0,0.25,154.0,77.5,17.0,0.0468,150.0,33.0,0.0
9.0,9.207106781186548,1.7283950617283952,0.6419753086419754,0.6419753086419754,0.54320987654321,296.22222222222223,77.88888888888889,17.0,0.056,150.0,33.0,0.0
2.0,0.0,0.0,-0.0,-0.0,0.25,357.0,77.5,17.0,0.0584,150.0,33.0,0.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,366.3333333333333,77.66666666666667,22.0,0.066,150.0,33.0,0.0
18.0,14.692388155425117,0.867283950617284,0.4259259259259259,0.4259259259259259,2.888888888888889,103.27777777777777,81.33333333333333,14.0,0.0464,150.0,33.0,0.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,187.66666666666666,78.33333333333333,12.0,0.0312,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,217.0,78.0,11.0,0.0152,150.0,33.0,0.0
4.0,4.0,0.25,-0.0,-0.0,0.25,289.5,78.5,15.0,0.0564,150.0,33.0,0.0
6.0,6.0,0.6666666666666666,-0.0,-0.0,0.25,456.0,78.5,9.0,0.0244,150.0,33.0,0.0
10.0,8.82842712474619,0.6,0.3,0.3,1.05,313.0,80.5,14.0,0.0604,150.0,33.0,0.0
28.0,22.242640687119284,11.602040816326532,-3.8775510204081636,-3.8775510204081636,2.0344387755102042,540.5714285714286,81.46428571428571,17.0,0.068,150.0,33.0,0.0
3.0,1.0,0.6666666666666666,-0.0,-0.0,0.0,346.0,81.0,23.0,0.056,150.0,33.0,0.0
16.0,12.621320343559642,1.4375,-0.046875,-0.046875,1.21484375,363.25,82.3125,23.0,0.0656,150.0,33.0,0.0
9.0,9.207106781186548,1.7283950617283952,0.1234567901234568,0.1234567901234568,0.2469135802469136,525.2222222222222,81.55555555555556,15.0,0.0684,150.0,33.0,0.0
12.0,11.828427124746192,2.7430555555555554,-0.2708333333333333,-0.2708333333333333,0.5208333333333334,76.91666666666667,83.25,14.0,0.0648,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,594.0,82.0,13.0,0.0284,150.0,33.0,0.0
5.0,5.207106781186548,0.24000000000000005,-0.12,-0.12,0.56,417.6,83.8,7.0,0.0344,150.0,33.0,0.0
2.0,0.0,0.25,-0.0,-0.0,0.0,58.5,84.0,19.0,0.056,150.0,33.0,0.0
3.0,1.2071067811865475,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.22222222222222224,123.0,84.66666666666667,19.0,0.0496,150.0,33.0,0.0
5.0,5.207106781186548,0.56,0.12,0.12,0.24000000000000005,234.8,84.4,11.0,0.0616,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,51.0,85.0,19.0,0.0576,150.0,33.0,0.0
1.0,0.0,0.0,-0.0,-0.0,0.0,11.0,0.0,6.0,0.0124,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,117.0,0.0,5.0,0.0288,150.0,33.0,1.0
9.0,8.82842712474619,0.9876543209876544,-0.308641975308642,-0.308641975308642,0.6172839506172839,176.88888888888889,0.7777777777777778,12.0,0.0356,150.0,33.0,1.0
17.0,15.692388155425117,2.7335640138408306,-0.28027681660899656,-0.28027681660899656,0.8304498269896194,224.1764705882353,1.411764705882353,8.0,0.0356,150.0,33.0,1.0
9.0,6.242640687119286,0.8888888888888888,-0.5555555555555556,-0.5555555555555556,0.8888888888888888,425.6666666666667,1.6666666666666667,11.0,0.0312,150.0,33.0,1.0
2.0,0.0,0.25,-0.0,-0.0,0.0,536.5,0.0,6.0,0.0372,150.0,33.0,1.0
7.0,7.207106781186548,0.5714285714285714,-0.5714285714285714,-0.5714285714285714,1.0612244897959184,593.0,1.7142857142857142,16.0,0.0356,150.0,33.0,1.0
8.0,7.414213562373095,0.609375,-0.140625,-0.140625,0.609375,633.125,0.875,21.0,0.0512,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,315.0,1.0,19.0,0.0456,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,329.0,1.0,20.0,0.0404,150.0,33.0,1.0
4.0,4.0,0.25,-0.0,-0.0,0.25,470.5,1.5,8.0,0.0196,150.0,33.0,1.0
11.0,9.035533905932738,1.1404958677685952,0.6198347107438017,0.6198347107438017,0.9752066115702479,599.6363636363636,2.5454545454545454,10.0,0.0396,150.0,33.0,1.0
8.0,7.414213562373095,0.609375,0.140625,0.140625,0.609375,156.875,2.875,9.0,0.0344,150.0,33.0,1.0
4.0,4.0,0.25,-0.0,-0.0,0.25,216.5,2.5,8.0,0.026,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,230.0,2.0,9.0,0.0268,150.0,33.0,1.0
5.0,4.414213562373095,0.16000000000000003,0.08,0.08,1.04,487.2,3.4,13.0,0.012,150.0,33.0,1.0
6.0,6.414213562373095,0.9166666666666666,-0.25,-0.25,0.25,562.5,2.5,16.0,0.0436,150.0,33.0,1.0
14.0,13.278174593052023,0.8571428571428571,-0.0714285714285714,-0.0714285714285714,2.7806122448979593,439.0,6.071428571428571,9.0,0.0356,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,645.0,3.0,20.0,0.0516,150.0,33.0,1.0
5.0,5.207106781186548,0.56,-0.12,-0.12,0.24000000000000005,60.8,4.6,8.0,0.0148,150.0,33.0,1.0
15.0,12.207106781186548,1.9555555555555557,-0.6666666666666666,-0.6666666666666666,1.4933333333333332,557.6666666666666,7.2,17.0,0.0372,150.0,33.0,1.0
8.0,7.414213562373095,0.609375,-0.140625,-0.140625,0.609375,630.125,5.875,18.0,0.0552,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,203.0,6.0,10.0,0.038,150.0,33.0,1.0
5.0,5.207106781186548,0.56,-0.12,-0.12,0.24000000000000005,263.2,6.4,7.0,0.0204,150.0,33.0,1.0
19.0,16.27817459305202,2.1329639889196677,-1.5817174515235457,-1.5817174515235457,2.53185595567867,347.1578947368421,8.31578947368421,24.0,0.048,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,644.0,6.0,21.0,0.0468,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,649.0,6.0,20.0,0.0444,150.0,33.0,1.0
27.0,20.899494936611667,3.344307270233196,-0.429355281207133,-0.429355281207133,1.8957475994513031,398.3703703703704,9.74074074074074,10.0,0.0372,150.0,33.0,1.0
7.0,6.0,1.959183673469388,-0.30612244897959184,-0.30612244897959184,0.20408163265306126,448.57142857142856,7.714285714285714,12.0,0.0288,150.0,33.0,1.0
25.0,19.692388155425117,2.4,1.4239999999999997,1.4239999999999997,2.9696000000000002,604.8,9.48,10.0,0.0332,150.0,33.0,1.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,49.333333333333336,8.333333333333334,8.0,0.0168,150.0,33.0,1.0
11.0,8.414213562373096,0.9917355371900828,0.024793388429752043,0.024793388429752043,0.9256198347107438,250.9090909090909,9.727272727272727,8.0,0.0268,150.0,33.0,1.0
8.0,7.414213562373095,1.109375,0.328125,0.328125,0.484375,376.875,9.375,9.0,0.0444,150.0,33.0,1.0
2.0,0.0,0.25,-0.0,-0.0,0.0,630.5,9.0,21.0,0.0488,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,634.0,9.0,19.0,0.048,150.0,33.0,1.0
4.0,4.621320343559642,0.5,-0.0,-0.0,0.1875,189.0,10.75,11.0,0.0392,150.0,33.0,1.0
4.0,4.0,0.25,-0.0,-0.0,0.25,367.5,10.5,17.0,0.044,150.0,33.0,1.0
2.0,0.0,0.0,-0.0,-0.0,0.25,466.0,10.5,12.0,0.0268,150.0,33.0,1.0
17.0,14.65685424949238,1.6608996539792389,0.6851211072664359,0.6851211072664359,1.6193771626297577,503.52941176470586,12.294117647058824,10.0,0.0192,150.0,33.0,1.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,643.6666666666666,10.666666666666666,17.0,0.046,150.0,33.0,1.0
9.0,7.621320343559642,0.54320987654321,0.3950617283950617,0.3950617283950617,1.1358024691358026,95.88888888888889,12.444444444444445,4.0,0.0132,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,219.0,11.0,7.0,0.0172,150.0,33.0,1.0
2.0,0.0,0.25,-0.0,-0.0,0.0,299.5,11.0,20.0,0.0604,150.0,33.0,1.0
4.0,4.0,0.25,-0.0,-0.0,0.25,307.5,11.5,14.0,0.0476,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,373.0,11.0,16.0,0.0396,150.0,33.0,1.0
2.0,0.0,0.25,-0.0,-0.0,0.0,392.5,11.0,9.0,0.0276,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,563.0,11.0,18.0,0.036,150.0,33.0,1.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,416.3333333333333,13.666666666666666,13.0,0.034,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,190.0,14.0,12.0,0.034,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,344.0,14.0,20.0,0.0676,150.0,33.0,1.0
3.0,1.2071067811865475,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.22222222222222224,559.0,14.333333333333334,16.0,0.032,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,228.0,15.0,8.0,0.0208,150.0,33.0,1.0
5.0,4.414213562373095,1.04,-0.08,-0.08,0.16000000000000006,286.4,15.8,14.0,0.0408,150.0,33.0,1.0
4.0,4.621320343559642,0.5,-0.0,-0.0,0.1875,310.0,15.25,22.0,0.0592,150.0,33.0,1.0
6.0,5.414213562373095,0.5555555555555557,-0.2777777777777778,-0.2777777777777778,0.5555555555555557,566.6666666666666,16.333333333333332,16.0,0.0368,150.0,33.0,1.0
6.0,6.0,0.25,-0.0,-0.0,0.6666666666666666,314.5,17.0,21.0,0.068,150.0,33.0,1.0
6.0,5.0,0.22222222222222224,0.22222222222222224,0.22222222222222224,1.138888888888889,522.3333333333334,17.166666666666668,7.0,0.0224,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,30.0,17.0,8.0,0.0204,150.0,33.0,1.0
2.0,0.0,0.25,-0.0,-0.0,0.0,261.5,17.0,8.0,0.0172,150.0,33.0,1.0
2.0,0.0,0.25,-0.0,-0.0,0.0,298.5,17.0,22.0,0.0572,150.0,33.0,1.0
6.0,6.414213562373095,0.22222222222222224,-0.0,-0.0,0.9166666666666666,399.6666666666667,18.5,15.0,0.0456,150.0,33.0,1.0
22.0,15.899494936611665,2.6632231404958677,-0.5888429752066116,-0.5888429752066116,1.3078512396694215,435.8636363636364,19.318181818181817,9.0,0.036,150.0,33.0,1.0
10.0,8.82842712474619,0.6,-0.0,-0.0,0.9600000000000002,125.0,20.8,8.0,0.0392,150.0,33.0,1.0
8.0,8.0,0.25,-0.0,-0.0,1.25,370.5,20.5,15.0,0.0472,150.0,33.0,1.0
8.0,5.82842712474619,0.5,-0.375,-0.375,1.359375,551.0,21.125,15.0,0.0324,150.0,33.0,1.0
8.0,6.414213562373095,0.75,0.375,0.375,0.75,65.0,21.5,9.0,0.0356,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,197.0,20.0,11.0,0.04,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,509.0,20.0,8.0,0.02,150.0,33.0,1.0
3.0,1.0,0.6666666666666666,-0.0,-0.0,0.0,616.0,20.0,12.0,0.0336,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,11.0,21.0,8.0,0.0176,150.0,33.0,1.0
31.0,19.071067811865476,2.4224765868886577,0.37669094693028093,0.37669094693028093,2.7013527575442247,295.35483870967744,24.516129032258064,13.0,0.0544,150.0,33.0,1.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,321.6666666666667,21.666666666666668,20.0,0.0556,150.0,33.0,1.0
5.0,5.207106781186548,0.56,-0.12,-0.12,0.24000000000000005,308.8,22.6,17.0,0.0476,150.0,33.0,1.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,336.3333333333333,22.666666666666668,19.0,0.0572,150.0,33.0,1.0
11.0,10.242640687119286,0.6280991735537189,0.47933884297520657,0.47933884297520657,1.471074380165289,385.90909090909093,23.727272727272727,7.0,0.0124,150.0,33.0,1.0
6.0,6.0,0.6666666666666666,-0.0,-0.0,0.25,395.0,22.5,10.0,0.0276,150.0,33.0,1.0
1.0,0.0,0.0,-0.0,-0.0,0.0,460.0,23.0,9.0,0.0184,150.0,33.0,1.0
